X_id,OFFENCE_YEAR,DIVISION,TICKET_TYPE,OFFENCE_CATEGORY,AGE_GROUP,HOOD_158,NEIGHBOURHOOD_158,TICKET_COUNT
18095,2021,D41,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,121,Oakridge,7
18096,2015,D13,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,101,Forest Hill South,5
18097,2018,D41,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,157,Bendale South,5
18098,2015,D11,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,85,South Parkdale,9
18099,2021,D14,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,84,Little Portugal,7
18100,2020,D12,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,29,Maple Leaf,5
18101,2019,D51,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,166,St Lawrence-East Bayfront-The Islands,8
18102,2021,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,50,Newtonbrook East,9
18103,2021,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,13,Etobicoke West Mall,7
18104,2021,D31,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,22,Humbermede,5
18105,2023,D13,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,92,Corso Italia-Davenport,9
18106,2015,D43,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,157,Bendale South,7
18107,2018,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,18,New Toronto,8
18108,2017,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,32,Englemount-Lawrence,5
18109,2021,D13,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,109,Caledonia-Fairbank,7
18110,2016,D13,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,171,Junction-Wallace Emerson,9
18111,2023,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,153,Avondale,8
18112,2019,D43,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,140,Guildwood,5
18113,2018,D52,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,165,Harbourfront-CityPlace,7
18114,2014,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,20,Alderwood,7
18115,2018,D11,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,91,Weston-Pelham Park,5
18116,2022,D42,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,116,Steeles,7
18117,2021,D11,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,89,Runnymede-Bloor West Village,7
18118,2021,D23,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,7,Willowridge-Martingrove-Richview,7
18119,2023,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,56,Leaside-Bennington,5
18120,2023,D23,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,2,Mount Olive-Silverstone-Jamestown,8
18121,2022,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,43,Victoria Village,9
18122,2015,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,43,Victoria Village,9
18123,2023,D13,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,94,Wychwood,5
18124,2023,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,98,Rosedale-Moore Park,7
18125,2021,D31,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,23,Pelmo Park-Humberlea,8
18126,2020,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,120,Clairlea-Birchmount,7
18127,2014,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,67,Playter Estates-Danforth,5
18128,2016,D11,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,88,High Park North,8
18129,2015,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,48,Hillcrest Village,9
18130,2016,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,39,Bedford Park-Nortown,9
18131,2021,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,100,Yonge-Eglinton,5
18132,2020,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,35,Westminster-Branson,7
18133,2021,D14,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,172,Dovercourt Village,8
18134,2016,D52,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,165,Harbourfront-CityPlace,7
18135,2015,D14,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,78,Kensington-Chinatown,5
18136,2022,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,39,Bedford Park-Nortown,8
18137,2019,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,27,York University Heights,9
18138,2023,D43,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,156,Bendale-Glen Andrew,9
18139,2019,D41,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,156,Bendale-Glen Andrew,5
18140,2017,D13,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,102,Forest Hill North,7
18141,2014,D42,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,118,Tam O'Shanter-Sullivan,8
18142,2015,D13,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,106,Humewood-Cedarvale,7
18143,2021,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,63,The Beaches,5
18144,2020,D52,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,78,Kensington-Chinatown,8
18145,2018,D52,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,166,St Lawrence-East Bayfront-The Islands,9
18146,2018,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,27,York University Heights,9
18147,2022,D11,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,88,High Park North,9
18148,2019,D31,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,21,Humber Summit,9
18149,2016,D43,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,156,Bendale-Glen Andrew,9
18150,2016,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,66,Danforth,9
18151,2022,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,44,Flemingdon Park,9
18152,2016,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,11,Eringate-Centennial-West Deane,9
18153,2022,D31,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,23,Pelmo Park-Humberlea,9
18154,2022,D43,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,156,Bendale-Glen Andrew,9
18155,2017,D11,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,83,Dufferin Grove,9
18156,2022,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,9,Edenbridge-Humber Valley,9
18157,2021,D11,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,88,High Park North,9
18158,2020,D43,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,134,Highland Creek,9
18159,2016,D11,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,83,Dufferin Grove,9
18160,2019,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,69,Blake-Jones,9
18161,2015,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,27,York University Heights,9
18162,2021,D41,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,125,Ionview,9
18163,2020,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,11,Eringate-Centennial-West Deane,9
18164,2020,D13,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,31,Yorkdale-Glen Park,9
18165,2014,D42,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,116,Steeles,9
18166,2017,D23,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,7,Willowridge-Martingrove-Richview,9
18167,2014,D51,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,168,Downtown Yonge East,9
18168,2017,D43,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,123,Cliffcrest,9
18169,2014,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,69,Blake-Jones,9
18170,2020,D43,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,156,Bendale-Glen Andrew,9
18171,2023,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,40,St.Andrew-Windfields,9
18172,2023,D14,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,95,Annex,9
18173,2020,D14,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,81,Trinity-Bellwoods,9
18174,2022,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,48,Hillcrest Village,9
18175,2017,D12,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,23,Pelmo Park-Humberlea,9
18176,2017,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,12,Markland Wood,9
18177,2014,D43,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,139,Scarborough Village,9
18178,2014,D42,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,143,West Rouge,5
18179,2014,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,95,Annex,8
18180,2014,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,150,Fenside-Parkwoods,7
18181,2017,D43,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,134,Highland Creek,5
18182,2017,D52,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,166,St Lawrence-East Bayfront-The Islands,7
18183,2023,D14,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,84,Little Portugal,8
18184,2021,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,43,Victoria Village,7
18185,2014,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,18,New Toronto,5
18186,2023,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,12,Markland Wood,5
18187,2022,D43,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,157,Bendale South,5
18188,2023,D52,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,169,Bay-Cloverhill,5
18189,2021,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,39,Bedford Park-Nortown,5
18190,2014,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,35,Westminster-Branson,5
18191,2022,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,70,South Riverdale,5
18192,2022,D13,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,101,Forest Hill South,5
18193,2018,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,40,St.Andrew-Windfields,5
18194,2015,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,69,Blake-Jones,5
18195,2022,D42,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,147,L'Amoreaux West,5
18196,2023,NSA,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,42,Banbury-Don Mills,5
18197,2023,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,174,South Eglinton-Davisville,5
18198,2016,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,59,Danforth East York,5
18199,2020,D51,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,167,Church-Wellesley,5
18200,2022,D14,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,84,Little Portugal,5
18201,2021,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,118,Tam O'Shanter-Sullivan,5
18202,2022,D41,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,157,Bendale South,5
18203,2016,D14,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,81,Trinity-Bellwoods,5
18204,2020,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,118,Tam O'Shanter-Sullivan,5
18205,2023,D41,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,138,Eglinton East,5
18206,2016,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,167,Church-Wellesley,5
18207,2020,D31,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,155,Downsview,5
18208,2017,D13,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,32,Englemount-Lawrence,5
18209,2019,D11,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,83,Dufferin Grove,5
18210,2018,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,120,Clairlea-Birchmount,5
18211,2016,D14,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,95,Annex,5
18212,2021,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,69,Blake-Jones,5
18213,2014,D43,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,156,Bendale-Glen Andrew,5
18214,2019,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,57,Broadview North,5
18215,2020,D43,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,140,Guildwood,5
18216,2022,D11,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,91,Weston-Pelham Park,7
18217,2017,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,56,Leaside-Bennington,8
18218,2020,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,147,L'Amoreaux West,7
18219,2016,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,120,Clairlea-Birchmount,8
18220,2022,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,68,North Riverdale,7
18221,2018,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,12,Markland Wood,8
18222,2023,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,66,Danforth,7
18223,2018,D14,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,78,Kensington-Chinatown,8
18224,2023,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,34,Bathurst Manor,7
18225,2017,D52,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,165,Harbourfront-CityPlace,8
18226,2018,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,43,Victoria Village,7
18227,2020,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,37,Willowdale West,8
18228,2018,D41,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,156,Bendale-Glen Andrew,7
18229,2019,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,149,Parkwoods-O'Connor Hills,8
18230,2020,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,19,Long Branch,7
18231,2021,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,150,Fenside-Parkwoods,8
18232,2020,D13,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,94,Wychwood,7
18233,2015,D14,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,164,Wellington Place,8
18234,2014,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,147,L'Amoreaux West,7
18235,2014,D42,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,147,L'Amoreaux West,8
18236,2015,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,95,Annex,7
18237,2018,D12,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,28,Rustic,8
18238,2016,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,152,East Willowdale,7
18239,2020,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,44,Flemingdon Park,8
18240,2022,D12,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,23,Pelmo Park-Humberlea,7
18241,2023,D12,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,23,Pelmo Park-Humberlea,8
18242,2020,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,61,Taylor-Massey,7
18243,2018,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,39,Bedford Park-Nortown,8
18244,2020,D42,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,143,West Rouge,7
18245,2017,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,101,Forest Hill South,8
18246,2020,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,32,Englemount-Lawrence,7
18247,2016,D23,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,5,Elms-Old Rexdale,8
18248,2019,D12,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,90,Junction Area,7
18249,2017,D14,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,80,Palmerston-Little Italy,8
18250,2015,D14,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,165,Harbourfront-CityPlace,7
18251,2019,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,10,Princess-Rosethorn,7
18252,2019,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,56,Leaside-Bennington,7
18253,2019,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,55,Thorncliffe Park,8
18254,2014,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,43,Victoria Village,7
18255,2022,D13,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,108,Briar Hill-Belgravia,7
18256,2014,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,53,Henry Farm,8
18257,2021,D13,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,31,Yorkdale-Glen Park,7
18258,2020,D14,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,172,Dovercourt Village,7
18259,2019,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,40,St.Andrew-Windfields,8
18260,2015,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,116,Steeles,7
18261,2018,D13,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,171,Junction-Wallace Emerson,7
18262,2023,D52,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,166,St Lawrence-East Bayfront-The Islands,8
18263,2020,D41,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,157,Bendale South,7
18264,2020,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,98,Rosedale-Moore Park,7
18265,2022,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,37,Willowdale West,8
18266,2017,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,173,North Toronto,7
18267,2020,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,65,Greenwood-Coxwell,7
18268,2017,D43,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,156,Bendale-Glen Andrew,8
18269,2020,D23,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,5,Elms-Old Rexdale,7
18270,2022,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,46,Pleasant View,7
18271,2020,D11,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,88,High Park North,8
18272,2015,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,15,Kingsway South,7
18273,2015,D11,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,88,High Park North,7
18274,2021,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,68,North Riverdale,8
18275,2018,D11,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,86,Roncesvalles,7
18276,2018,D51,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,72,Regent Park,7
18277,2014,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,153,Avondale,8
18278,2016,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,149,Parkwoods-O'Connor Hills,7
18279,2017,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,10,Princess-Rosethorn,7
18280,2018,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,20,Alderwood,8
18281,2021,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,99,Mount Pleasant East,7
18282,2018,D11,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,83,Dufferin Grove,7
18283,2021,D13,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,108,Briar Hill-Belgravia,8
18284,2022,D41,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,124,Kennedy Park,7
18285,2016,D43,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,140,Guildwood,7
18286,2016,D12,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,91,Weston-Pelham Park,7
18287,2017,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,103,Lawrence Park South,7
18288,2016,D43,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,123,Cliffcrest,7
18289,2020,D13,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,106,Humewood-Cedarvale,7
18290,2023,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,160,Mimico-Queensway,7
18291,2022,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,64,Woodbine Corridor,7
18292,2021,D31,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,155,Downsview,7
18293,2022,D11,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,83,Dufferin Grove,7
18294,2021,D12,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,28,Rustic,7
18295,2023,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,20,Alderwood,7
18296,2014,D42,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,148,East L'Amoreaux,7
18297,2014,D14,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,164,Wellington Place,7
18298,2015,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,19,Long Branch,7
18299,2017,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,69,Blake-Jones,7
18300,2019,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,11,Eringate-Centennial-West Deane,7
18301,2023,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,19,Long Branch,7
18302,2016,D51,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,74,North St.James Town,7
18303,2018,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,101,Forest Hill South,5
18304,2022,D41,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,123,Cliffcrest,8
18305,2020,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,100,Yonge-Eglinton,5
18306,2015,D33,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,118,Tam O'Shanter-Sullivan,8
18307,2018,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,56,Leaside-Bennington,5
18308,2017,D22,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,20,Alderwood,9
18309,2019,D14,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,165,Harbourfront-CityPlace,8
18310,2021,D53,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,95,Annex,5
18311,2023,D11,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,89,Runnymede-Bloor West Village,9
18312,2018,D55,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,67,Playter Estates-Danforth,5
18313,2020,D32,Prov Offence Summons Part Iii Form 104,All CAIA,Adult,39,Bedford Park-Nortown,8
